subjectid,gender,height,weight,handedness,age,race
13683,male,174.5,96.1,right,38,white
13684,male,175.4,101.4,right,50,white
13687,male,172.7,85.4,right,47,white
13692,male,177.4,90.5,right,49,hispanic
13693,male,175.6,99,right,44,white
13694,male,175.6,82.2,right,45,white
13700,male,177.4,87.6,left,45,white
13705,male,168.1,86,right,43,asian
13706,male,170.2,85.8,right,41,white
13708,male,173.5,90.9,left,36,white
13712,male,174.4,99.8,right,51,hispanic
13714,male,173.2,91.7,right,43,black
13715,male,171.1,78.8,right,40,white
13718,male,163.5,69.7,right,56,white
13720,male,170.6,80.6,right,38,white
13723,male,177.1,86.1,right,44,white
13724,male,179.2,108.2,right,41,hispanic
13726,male,183.1,94.9,right,37,hispanic
13727,male,185.2,99.3,right,42,white
13728,male,182.1,99.5,right,38,white
13749,male,175.4,101.8,right,46,native_american
13754,male,168.4,73.9,right,49,white
13756,male,170.9,90.1,right,49,white
13759,male,182.6,97.1,left,41,black
13763,male,179.5,89.7,right,35,white
13764,male,178.2,78,right,37,white
13765,male,176.9,99.1,right,50,white
13766,male,174.5,87.2,right,40,white
13767,male,180.3,94.6,right,44,black
13768,male,173.5,90.9,right,39,hispanic
13769,male,178.5,71.7,right,37,white
13773,male,166.1,73.2,left,45,hispanic
13774,male,178.4,107.5,right,40,black
13777,male,177.3,81.3,right,48,pacific_islander
13778,male,179,94.9,right,38,white
13780,male,172.5,84.6,right,38,white
13781,male,183,79.5,right,41,white
13783,male,169.9,84.4,right,50,black
13784,male,177.3,74.7,right,37,white
13785,male,169,73.6,right,53,white
13787,male,177.4,86.2,right,46,white
13789,male,173.4,78.4,right,38,white
13791,male,180.4,101.4,right,41,black
13795,male,165.5,71.6,right,45,black
13796,male,176.5,79.6,right,36,white
13797,male,178.1,94.5,right,50,white
13798,male,187.1,85.8,right,40,white
13799,male,156.6,86.7,right,46,black
13801,male,178.2,87.1,left,38,white
13802,male,173.7,95.2,right,46,black
13806,male,175,80,right,42,hispanic
13807,male,190.4,105.4,right,48,black
13811,male,178.5,84.8,right,44,white
13814,male,176.3,89.5,right,40,white
13815,male,173.5,81.7,right,41,hispanic
13816,male,172.7,90.3,right,46,hispanic
13817,male,190.3,122.3,right,47,white
13820,male,178.8,92.5,right,40,white
13821,male,182.1,105.6,right,44,white
13822,male,164.7,91.4,right,44,white
13825,male,187.3,96.3,right,39,white
13828,male,175.6,79.1,right,39,black
13829,male,179.4,108.3,right,39,black
13831,male,173.2,97.4,right,49,white
13832,male,167.8,84.6,right,49,black
13833,male,180.6,107.4,right,39,white
13835,male,161.1,75.9,right,43,white
13836,male,189,112.9,right,39,white
13837,male,178.3,93.3,left,45,black
13838,male,185.7,104,right,42,white
13840,male,177.4,91.4,right,39,white
13841,male,184.3,110.7,right,43,black
13842,male,172.9,95.9,left,40,black
13843,male,194,106.4,right,44,black
13845,male,172.1,78.8,right,41,black
13848,male,182.8,90,right,44,white
13849,male,176.2,90.3,left,38,white
13851,male,171.5,80.9,left,44,white
13854,male,178.3,87.2,right,47,white
13856,male,170.7,89.3,right,40,white
13858,male,181.2,93.4,right,41,white
13861,male,186,88.8,right,39,white
13863,male,176.8,89.1,right,40,black
13865,male,176.1,95.4,right,39,black
13869,male,172.2,95.8,right,43,black
13871,male,178.9,81.2,left,53,white
13872,male,178,102.4,right,44,white
13873,male,176.8,84.6,right,48,hispanic
13874,male,165.9,89.3,right,43,black
13875,male,173.3,78.4,right,39,white
13878,male,192.4,101.4,right,47,white
13879,male,169.8,80.1,right,39,white
13882,male,179.1,100.3,right,41,white
13883,male,180,87.1,right,37,white
13884,male,184.8,92.8,right,51,white
13886,male,174.7,80.9,right,44,white
13887,male,190.5,117.1,right,39,black
13888,male,167.1,88.2,right,41,black
13901,male,166.9,74.9,right,49,hispanic
13902,male,181,95.7,right,47,white
13903,male,186.5,88.1,right,42,white
13904,male,180.1,71,right,48,white
13905,male,170.7,78.8,right,44,hispanic
13906,male,170.7,84.4,right,38,white
13909,male,171.5,89.5,right,40,black
13912,male,180.3,93.1,right,45,black
13914,male,171.7,90.4,right,41,hispanic
13915,male,182.3,106.1,right,40,white
13916,male,176.8,85.8,right,44,white
13917,male,162.2,85.8,right,41,white
13918,male,178,90.9,right,44,black
13919,male,171.6,93.9,right,46,black
13925,male,177.8,109.7,right,39,black
13927,male,170.4,66.9,right,42,hispanic
13928,male,178.3,85.6,right,49,white
13929,male,177.5,96.4,right,45,white
13930,male,174.9,75.9,left,38,white
13931,male,179.4,81.8,right,36,white
13932,male,172.4,88.5,right,44,black
13934,male,183.1,104.6,right,42,black
13935,male,186.7,90.5,right,48,black
13936,male,179.4,85.6,right,40,white
13937,male,177.7,89.3,right,40,black
13938,male,177.1,82.7,right,41,white
13939,male,180.5,101.2,right,46,white
13941,male,173.9,83.2,left,40,white
13942,male,173.3,94.2,right,48,white
13943,male,169.4,96.6,right,45,white
13944,male,182.1,103.6,right,47,black
13945,male,176.5,78.8,right,42,white
13946,male,177.9,87.3,right,41,white
13947,male,180.2,92.6,right,38,black
13949,male,178.3,84.6,right,44,white
13950,male,185.3,87.8,right,40,white
13951,male,174.4,80.8,right,43,white
13954,male,170.9,81.6,right,45,white
13955,male,185.5,89.5,right,39,white
13956,male,176.5,88.2,right,41,hispanic
13958,male,176.4,89,right,45,black
13959,male,180.7,101.5,right,42,black
13963,male,177.5,89.5,right,46,black
13965,male,176,79.5,right,48,black
13966,male,185.1,91.5,right,36,white
13967,male,173.4,73.4,right,53,white
13969,male,178.1,108.7,right,45,black
13970,male,175.8,95.9,right,40,hispanic
13971,male,163.5,74.3,right,53,hispanic
13973,male,174.5,83.7,right,41,white
13976,male,174,79.1,right,40,white
13977,male,173.9,85.1,right,47,white
13978,male,177.4,80.2,right,39,white
13979,male,180.2,95.8,right,38,white
13980,male,172.8,82.8,right,43,black
13981,male,171,77.9,right,46,white
13982,male,173.5,83.3,right,45,black
13992,male,167.1,57.8,right,40,black
13993,male,179.1,105.5,left,45,white
13994,male,179.4,89.8,right,39,white
13996,male,185.3,93.7,right,38,white
13997,male,171.2,88.7,right,40,white
13999,male,177.7,79.7,right,44,white
14000,male,181.5,100.1,right,39,white
14001,male,185.9,82.7,right,52,black
14003,male,160.9,77.1,right,54,white
14005,male,166,84.4,right,42,black
14006,male,186.3,95.3,right,43,white
14007,male,181.9,77.9,right,56,white
14009,male,172.6,71.3,right,46,white
14010,male,171.7,106.4,right,42,white
14011,male,176.2,94.4,right,47,white
14012,male,178.2,81,right,46,black
14013,male,178.2,80.8,right,46,black
14014,male,173.4,82.6,right,51,hispanic
14016,male,152.8,66.3,right,50,asian
14019,male,175,72.5,right,22,white
14021,male,179.3,76.6,right,41,white
14022,male,170.6,76.6,right,44,white
14023,male,179.4,104.7,left,47,black
14026,male,177.8,72.7,right,28,hispanic
14029,male,170,79.7,right,35,white
14030,male,168.9,95,right,57,white
14031,male,165.9,87.4,right,33,asian
14032,male,165.3,91.4,right,41,asian
14033,male,164.7,85.2,right,42,hispanic
14036,male,179.4,78.2,left,22,white
14037,male,168.1,76.2,right,40,hispanic
14038,male,170,90.8,right,38,hispanic
14039,male,175.5,76.7,right,34,white
14040,male,171,85.9,right,30,white
14041,male,184.5,106.7,right,26,white
14043,male,169.6,84.9,right,31,hispanic
14044,male,179.2,70,right,20,white
14045,male,173.5,65.7,left,24,hispanic
14047,male,167.7,84.5,right,26,white
14048,male,176.7,98.7,right,53,black
14062,male,175.1,85.7,right,58,white
14063,male,176.9,104.5,right,35,hispanic
14064,male,173.6,89.3,right,49,white
14066,male,187.3,103.2,right,35,white
14067,male,174.3,89.4,right,21,white
14068,male,177.5,66.6,right,24,white
14069,male,171.7,89,right,22,white
14070,male,170.6,105.6,left,37,black
14071,male,176.1,84.3,right,36,white
14072,male,166,74.6,left,31,white
14073,male,166.5,59.7,right,41,white
14074,male,177.3,82.6,right,31,black
14075,male,173.5,90.7,right,33,hispanic
14076,male,172.3,87.7,right,41,hispanic
14077,male,169.3,68.5,right,25,hispanic
14078,male,172.8,76.7,right,31,white
14079,male,180.9,108.1,right,45,white
14081,male,167.1,77.2,right,33,white
14082,male,177.5,82.9,right,27,white
14083,male,172.7,85.7,right,22,white
14085,male,167.5,69.1,right,31,white
14086,male,169.7,80.6,right,40,white
14087,male,176,73.7,right,41,white
14088,male,176.6,77.5,right,22,white
14089,male,170.7,100.6,right,43,white
14090,male,179.8,86,right,44,white
14092,male,168.2,59.7,right,29,white
14093,male,174.7,97.9,right,42,white
14094,male,196.6,89.7,right,28,white
14095,male,173.7,101.6,right,30,white
14096,male,186.3,111.9,right,27,white
14097,male,185.7,71.1,right,26,white
14098,male,184.9,105.7,right,30,white
14099,male,183.6,82.8,left,35,white
14101,male,173,85.1,right,30,white
14104,male,195,104.7,left,24,white
14106,male,163.7,78.1,right,39,black
14108,male,179.6,98.4,right,41,white
14109,male,169.2,76.1,left,44,white
14110,male,162.4,76.4,right,33,white
14114,male,162,97,either,23,white
14115,male,168.6,86.8,right,35,hispanic
14116,male,174.4,80.1,right,40,hispanic
14130,male,171.3,86.1,right,20,white
14131,male,175,79.4,right,35,white
14132,male,178.8,105.1,left,29,white
14133,male,183,84.8,right,29,black
14134,male,171.1,63,right,48,white
14141,male,184.1,134.4,right,26,white
14142,male,178.4,97.4,right,27,white
14143,male,191.5,80.4,right,22,white
14144,male,183.5,83.8,right,30,white
14146,male,190.5,126.2,right,25,white
14147,male,181.7,115.6,left,21,black
14148,male,184.7,105.3,right,36,white
14149,male,172.4,67.8,right,21,white
14151,male,178.2,95.7,right,50,white
14153,male,171.7,70.3,left,23,black
14154,male,178.1,65.7,right,20,white
14155,male,183.3,89.5,right,24,white
14156,male,174.1,75.8,right,26,white
14157,male,182.4,90.6,left,44,white
14158,male,176.6,72,right,25,white
14160,male,182.1,104.8,right,25,hispanic
14161,male,179.8,116.1,right,31,white
14164,male,183.2,86.6,right,21,white
14165,male,168.5,60.1,right,21,white
14168,male,178.8,112,right,24,white
14170,male,176.5,76.2,left,24,white
14171,male,181.8,127.8,right,20,white
14172,male,168.7,52.9,right,20,white
14175,male,175.1,91.8,right,35,white
14176,male,177.8,83,right,30,white
14177,male,180.9,105.3,right,44,hispanic
14178,male,178.7,89.9,right,51,white
14204,male,184.4,84.9,right,43,white
14205,male,179,82.3,right,45,white
14206,male,169.3,65.9,right,41,white
14208,male,173.4,78.8,right,28,white
14209,male,183.4,78.7,right,31,black
14210,male,183,95.4,right,36,white
14211,male,184.2,97,right,38,white
14212,male,187.6,105.2,left,31,white
14213,male,166.5,64.9,right,20,white
14214,male,189,102.4,left,48,white
14215,male,173.7,77.4,left,39,white
14216,male,185.6,89.1,right,41,white
14217,male,182.7,70.1,right,33,black
14243,male,177.2,95.3,right,39,hispanic
14244,male,172.5,102.9,right,47,white
14245,male,174.1,71.7,right,20,white
14260,male,192.4,113.4,right,43,white
14262,male,185.2,92.4,right,27,white
14263,male,183.3,97.5,right,35,white
14268,male,164.8,75.4,right,22,hispanic
14269,male,173.3,82.6,right,29,white
14270,male,168.1,93.1,right,26,white
14271,male,174.5,111.2,right,23,white
14272,male,170,80.8,right,21,white
14273,male,168.9,81.1,right,22,white
14274,male,180.3,96.2,right,26,white
14278,male,186.1,100.3,right,24,white
14280,male,175.4,99.9,right,21,white
14283,male,181.7,100.3,right,45,white
14287,male,170.9,77.3,right,25,white
14288,male,180.2,78.2,right,19,white
14290,male,183.7,95.6,right,21,white
14291,male,177.1,66,right,19,white
14296,male,187.9,108.7,right,32,white
14297,male,184.9,110.7,right,20,white
14298,male,173.5,93.5,right,26,white
14300,male,180.7,84.8,right,34,white
14302,male,179.1,96.3,right,22,white
14307,male,170,64.6,left,19,white
14308,male,186.2,102.6,right,21,white
14312,male,172.7,88.4,right,23,hispanic
14313,male,168.4,67.4,right,22,white
14316,male,170.9,82.3,right,23,white
14317,male,176.1,73,right,26,white
14318,male,172.5,88.9,right,32,hispanic
14319,male,165.7,77.1,right,20,hispanic
14320,male,173.8,69.9,right,21,white
14321,male,193.6,83.1,left,20,white
14323,male,186.9,116.3,right,26,white
14326,male,183.4,98.6,right,23,white
14327,male,192.8,132.5,right,26,black
14328,male,183.1,104.8,right,20,white
14329,male,175.8,82.4,right,21,white
14331,male,172.1,65,right,21,white
14332,male,188.3,96.1,right,20,white
14333,male,181.1,97.9,right,28,white
14334,male,170,54,right,19,white
14335,male,166.4,60.8,right,21,asian
14342,male,173.3,73.9,right,24,hispanic
14343,male,183.9,104.4,right,21,white
14344,male,160,39.3,right,25,white
14348,male,177.1,89.7,right,21,white
14349,male,185.9,125.8,right,25,black
14351,male,183.9,81.6,right,19,black
14353,male,175.9,73.4,right,20,white
14357,male,168.8,87.5,right,36,white
14370,male,179.2,75.3,right,19,hispanic
14371,male,179,81.9,left,18,white
14373,male,177.3,85.2,right,22,white
14374,male,176.5,65.5,right,20,white
14375,male,173.2,99.7,right,23,white
14376,male,181,86.1,right,18,white
14377,male,172.8,59.3,right,20,hispanic
14378,male,181.4,101.9,right,21,white
14380,male,177.2,79.5,right,20,white
14381,male,175,70.9,right,21,white
14382,male,180.3,78.3,right,19,white
14383,male,173.7,72.7,right,19,white
14385,male,183.9,86.7,right,23,white
14387,male,188,99.1,right,21,white
14388,male,178.5,82.8,right,20,white
14389,male,179.4,84,right,18,white
14390,male,172.8,82.3,right,20,white
14391,male,169.9,70.8,right,22,hispanic
14393,male,177.1,67,right,18,white
14394,male,176.8,70.3,right,34,white
14395,male,171.2,90.2,right,22,white
14396,male,167.4,60,right,24,white
14397,male,172.9,91,right,32,hispanic
14398,male,174.6,91.2,left,24,asian
14401,male,160.9,83.7,right,28,white
14402,male,179.7,82,right,31,white
14403,male,180.9,115.5,right,32,white
14409,male,173.5,57.9,right,29,white
14488,male,171.8,93.5,right,18,white
14498,male,177.6,86.4,right,30,black
14508,male,165.8,55.8,right,24,white
14522,male,185.6,98.5,right,30,white
14531,male,170.4,97.2,right,20,hispanic
14533,male,178.7,93.4,right,22,black
14536,male,165.3,85.7,right,19,white
14539,male,185.3,85.6,right,28,white
14541,male,177.9,63.4,right,20,black
14547,male,175.9,88.3,left,24,white
14551,male,173.8,59.1,right,22,white
14554,male,171.2,95.8,right,35,hispanic
14557,male,170.3,69.8,right,21,white
14558,male,173.6,74.2,left,36,white
14559,male,172,79.9,right,28,white
14569,male,178.6,109.9,right,27,white
14570,male,171.1,87.3,right,31,white
14571,male,172.4,65.8,right,31,white
14573,male,173.6,98.3,right,28,black
14575,male,173.6,63.8,right,26,white
14576,male,181,129.8,right,36,black
14577,male,167.8,74.6,left,22,white
14578,male,174.6,80.4,right,23,white
14579,male,173.6,77.3,left,39,white
14580,male,177.4,98,right,21,hispanic
14583,male,175,79.6,right,29,white
14586,male,188,106.2,right,24,black
14587,male,170.3,79,right,36,hispanic
14589,male,192.1,100.1,right,32,white
14592,male,182.6,84.6,left,32,white
14600,male,182.2,74.1,right,20,white
14602,male,167.9,59.1,right,23,white
14607,male,176.6,82.2,left,29,white
14608,male,173.5,64.3,right,21,white
14609,male,181.2,87.8,right,20,white
14611,male,175.2,79.9,right,21,white
14613,male,165.3,81.1,right,25,white
14618,male,177.4,109.6,right,29,white
14619,male,171.4,68.9,right,19,white
14621,male,176.4,82.7,right,26,hispanic
14622,male,183.2,88.3,right,20,white
14629,male,180,89.8,right,29,white
14632,male,170.4,112.8,right,19,hispanic
14633,male,179.9,94.9,right,23,white
14636,male,173.3,76.5,right,20,white
14637,male,177.5,105.9,right,26,white
14638,male,165,55.7,left,37,white
14639,male,168.8,91,right,22,white
14641,male,168.2,85.2,right,49,white
14642,male,171.5,90.3,right,23,white
14647,male,169.1,95.6,left,36,white
14648,male,175.8,87.5,right,34,white
14653,male,184.4,104.6,right,22,white
14654,male,182,85.9,right,26,white
14659,male,174.5,78.4,right,30,white
14665,male,184.8,74.8,right,29,white
14666,male,176.8,103.6,right,34,white
14667,male,176.9,82.8,right,34,white
14669,male,181.8,85.7,right,45,white
14675,male,167.3,74.5,right,33,hispanic
14678,male,172.4,87.1,right,38,white
14682,male,172.2,73.5,right,21,white
14693,male,176.1,78.3,right,30,white
14699,male,176.1,90.3,right,44,white
14700,male,169.3,64.2,right,43,white
14701,male,168.6,82.4,right,21,white
14702,male,168.3,69,left,30,white
14703,male,168.8,76.9,right,38,white
14710,male,176.4,88.1,right,29,white
14711,male,180.2,86.2,right,36,white
14734,male,188.1,80.7,left,36,white
14737,male,168.2,92.4,right,42,white
14738,male,179.9,101.5,right,31,white
14739,male,184.1,110.2,right,24,black
14740,male,177.6,77.1,right,24,white
14741,male,173.4,99.5,right,31,black
14742,male,175.9,63.5,left,21,white
14743,male,182.7,105.6,left,21,black
14744,male,183.5,109.2,right,35,white
14745,male,174.4,73.1,right,42,white
14747,male,177.2,83.4,left,29,white
14748,male,165,73.7,right,27,white
14749,male,174.5,80.3,left,21,white
14750,male,180.5,83.2,right,22,white
14752,male,166,66.1,left,21,white
14753,male,182.4,102.9,left,36,white
14754,male,185.7,108.1,left,42,white
14755,male,179,103.4,right,30,white
14756,male,180.7,81.3,right,41,white
14758,male,174.6,69.6,right,26,white
14759,male,167.6,81.7,left,29,hispanic
14760,male,178.9,91.9,right,22,white
14761,male,178.5,107,right,42,white
14762,male,182.9,106.1,right,46,white
14764,male,168,75.5,right,26,white
14765,male,176.4,86.2,right,24,white
14766,male,168.2,80.4,right,50,white
14767,male,176.4,96.5,right,39,white
14768,male,173,88,right,51,white
14769,male,186.7,105.3,right,27,white
14770,male,167.3,70.8,right,34,black
14771,male,191.2,125.4,right,30,white
14772,male,173.4,75.8,right,28,white
14773,male,167,86.3,left,45,white
14774,male,173.2,76.1,right,38,black
14775,male,180.5,94.7,right,47,white
14776,male,170.5,68.3,right,36,white
14777,male,168.9,81.2,right,39,asian
14778,male,177.5,85.4,right,38,white
14779,male,180.9,97.4,left,29,white
14780,male,180.8,96.8,right,41,white
14781,male,171.3,71.7,right,28,white
14783,male,174.8,82.1,right,33,white
14785,male,171.1,100.8,right,42,white
14786,male,182.2,100.4,right,30,white
14787,male,174.4,85.5,right,28,white
14789,male,186.7,83.2,right,24,hispanic
14790,male,192.3,111.4,right,29,white
